id;conversation_id;created_at;date;time;timezone;user_id;username;name;place;tweet;language;mentions;urls;photos;replies_count;retweets_count;likes_count;hashtags;cashtags;link;retweet;quote_url;video;thumbnail;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
1.37376E+18;1.37376E+18;2021-03-22 05:32:44 SE Asia Standard Time;22/03/2021;05:32:44;700;1.25108E+18;mochi_cokelatt;ttzza;;selamat pagi, semoga jam 3 nanti dapet kabar baik yaa semua 💜 jangan lupa sarapan dulu, dan semangat yg kerja, kuliah, atau sekolah 💜 have a good day;in;[];[];[];2;0;1;[];[];https://twitter.com/mochi_cokelatt/status/1373764540865781764;FALSE;;0;;;;;;;;[];;;;
1.37376E+18;1.37376E+18;2021-03-22 05:04:11 SE Asia Standard Time;22/03/2021;05:04:11;700;1.33704E+18;potterbee__;𝖕𝖔𝖙𝖙𝖊𝖗 𝖇𝖊𝖊 ʷᵒⁿʷᵒᵒʳⁱᵈᵉᵘˡ ✨;;semangat juga buat kelas 12 yang lagi memperjuangkan nilai ujian sekolah dan juga lagi memperjuangkan snmptn. semoga bisa lulus dengan nilai yang memuaskan dan juga bisa mendapatkan univ yang kalian inginkan semangat terus jangan menyerah perjalanan masih panjang.  🤗🤗🤗;in;[];[];[];0;0;0;[];[];https://twitter.com/potterbee__/status/1373757357537193984;FALSE;;0;;;;;;;;[];;;;
1.37368E+18;1.37368E+18;2021-03-22 00:15:02 SE Asia Standard Time;22/03/2021;00:15:02;700;1.31714E+18;nyosialll;ci𝐚²²;;@subschfess aku ada di posisi yg sama, jarak rumah ke sekolah 9-10 km🥺 super relate dan aku terima kasih bgt loh sender udah tulis ini! Good luck ya, apapun hasilnya u’re such a “love the process” person, insya allah perjuangannya akan worth it d;in;[];[];[];0;0;0;[];[];https://twitter.com/nyosialll/status/1373684588313124866;FALSE;;0;;;;;;;;[{'screen_name': 'subschfess', 'name': 'OPEN DM - SOAL 19:00‼️', 'id': '1244113314398875649'}];;;;
1.37367E+18;1.37367E+18;2021-03-21 23:29:19 SE Asia Standard Time;21/03/2021;23:29:19;700;1.04707E+18;mooievrouw86;🌼ديبي أوكتافياني;;Udah 26 aja yaa tahun ini, gak terasa banget hidup. Rata-rata orang yang baru kenal ngira gue masih sekolah, lahh gue mahh dibilang begitu kesenengan bangett 😂  Jadi makin semangat dan termotivasi buat atur pola hidup sehat, perawatan diri dan terus berpikir positif ❤️;in;[];[];[];0;0;0;[];[];https://twitter.com/mooievrouw86/status/1373673084897529859;FALSE;;0;;;;;;;;[];;;;
1.37366E+18;1.37366E+18;2021-03-21 22:45:10 SE Asia Standard Time;21/03/2021;22:45:10;700;1.25753E+18;richpram;Richsandy Pramana;;Masa masa umur 18-20 an, transisi remaja dewasa. Bakal muncul banyak masalah dan pilihan yang nentuin masa depan kamu. Entah itu friendship, keluarga, sekolah, organisasi, dan hal lainnya.  Bukan soal cinta lagi yang dibahas disini, tapi soal nasib. Good luck tetep semangat!;in;[];[];[];0;0;1;[];[];https://twitter.com/RichPram/status/1373661974412718089;FALSE;;0;;;;;;;;[];;;;
1.37366E+18;1.37366E+18;2021-03-21 22:26:21 SE Asia Standard Time;21/03/2021;22:26:21;700;1.27144E+18;treasuremenfess;TEUME! 🤡;;"Teume! Buat kalian kawan2 teume yg lagi berjuang buat SNMPTN, semangat yah 😭😭...mudah2an bisa lancar...dan doain juga buat aku yg belom pernah masuk sekolah offline ini😭😭 dan mudah""an juga aku &amp";;;;;;;;;;;;;;;;;;;;;;;;;
1.37364E+18;1.37364E+18;2021-03-21 21:30:05 SE Asia Standard Time;21/03/2021;21:30:05;700;1.35429E+18;krystlvoyez;sabrina! ☆APP PREMIUM☆;;close yaa🌻 makasiii, semangat besok senin buat yang kerja, kuliah, sekolah, dan buat adek-adek yang nunggu hasil snm semoga dapet ijo yaa aamiin paling serius💗;in;[];[];[];0;0;0;[];[];https://twitter.com/krystlvoyez/status/1373643078976770054;FALSE;;0;;;;;;;;[];;;;
1.37363E+18;1.37363E+18;2021-03-21 20:47:33 SE Asia Standard Time;21/03/2021;20:47:33;700;1.36569E+18;cocorain_bow;caca🍫;;moots minta doa dan semangat dong, besok aku usp alias ujian sekolah😊;in;[];[];[];3;0;0;[];[];https://twitter.com/cocorain_bow/status/1373632375733723137;FALSE;;0;;;;;;;;[];;;;
1.37363E+18;1.37363E+18;2021-03-21 20:34:28 SE Asia Standard Time;21/03/2021;20:34:28;700;1.313E+18;gataunugu;Baerin (Not ur bae);;"Oh iya, sekalian mau doa juga buat temen"" yang lagi berjuang buat ujian sekolah, sbmptn dan yang lagi nunggu pengumuman snmptn besok, semangat ya? Semoga apapun hasilnya itulah yang terbaik buat kita, Hwaiting!🥰❤";in;[];[];[];1;0;1;[];[];https://twitter.com/GatauNugu/status/1373629083599339527;FALSE;;0;;;;;;;;[];;;;
1.37363E+18;1.37363E+18;2021-03-21 20:19:31 SE Asia Standard Time;21/03/2021;20:19:31;700;1693982190;mjmyjoyy;gaby - rest.;;besok ujian sekolah hiks semangat untuk aku dan teman temanku yang juga ujian sekolah, kita bisaa! 🥰💜;in;[];[];[];16;0;7;[];[];https://twitter.com/MJmyjoyy/status/1373625318074769415;FALSE;;0;;;;;;;;[];;;;
1.37362E+18;1.37362E+18;2021-03-21 19:49:50 SE Asia Standard Time;21/03/2021;19:49:50;700;1.15972E+18;na_reverie;xxxx;;Venti didn't come home. I want to believe that he wants to keep my luck for something more important  Untuk sesama pejuang snmptn, untuk pejuang utbk, dan untuk segenap pejuang ujian sekolah, ayo semangat!!!  https://t.co/Jayh9jJ1hO;in;[];[];['https://pbs.twimg.com/media/ExASJ4LVoAMe_KS.jpg'];0;0;1;[];[];https://twitter.com/na_reverie/status/1373617849508323332;FALSE;;1;https://pbs.twimg.com/media/ExASJ4LVoAMe_KS.jpg;;;;;;;[];;;;
1.37362E+18;1.37331E+18;2021-03-21 19:48:39 SE Asia Standard Time;21/03/2021;19:48:39;700;2614783591;asyafa_asya;Asyafasollasido💢 아샤;;@JeromePolin Pernah tapi lebih ke kagum sih, yg bikin semangat belajar sama sekolah dateng pagi. SD kagum sama walas karena jago main basket, terus kagum sama guru olahraga jg dan terakhir jaman SMP karena gurunya mirip kaya artis gtu + bisa main piano;in;[];[];[];0;0;0;[];[];https://twitter.com/asyafa_asya/status/1373617550643261441;FALSE;;0;;;;;;;;[{'screen_name': 'JeromePolin', 'name': 'Jerome Polin Sijabat', 'id': '1043820778519580672'}];;;;
1.37361E+18;1.37359E+18;2021-03-21 19:34:29 SE Asia Standard Time;21/03/2021;19:34:29;700;1.30296E+18;heyykenalanyuk;triassss;;@itsliatrd_ Hehe semangat,aku gabisa daftar SNMPTN gara2 masalah nisn dan operator di sekolah yg error☺️;in;[];[];[];1;0;0;[];[];https://twitter.com/heyykenalanyuk/status/1373613987934265346;FALSE;;0;;;;;;;;[{'screen_name': 'itsliatrd_', 'name': 'liaaa', 'id': '1212560183202738176'}];;;;
1.3736E+18;1.37352E+18;2021-03-21 18:37:45 SE Asia Standard Time;21/03/2021;18:37:45;700;1.35791E+18;1485dwan;Dwan🍒;;@tanyainrl Ntah kenapa saya lebih setuju sekolah offline Lebih efektif rasanya Daerah2 yang susah sinyal dan tidak ada penyebaran covid buat apa sekolah online Sinyal saja susah, iya kalo punya handphone yang mumpuni Semoga niat2 baik tidak terkendala hal;in;[];[];[];0;0;0;[];[];https://twitter.com/1485dwan/status/1373599709881724931;FALSE;;0;;;;;;;;[{'screen_name': 'tanyainrl', 'name': 'DILARANG KIRIM 🔞 / REP OOT ‼', 'id': '949201977874907136'}];;;;
1.3736E+18;1.3736E+18;2021-03-21 18:31:07 SE Asia Standard Time;21/03/2021;18:31:07;700;1.18846E+18;ttvnttsthetic;šhářé íń||Jar⛅;;Buat yang besok pts, ujian sekolah, yang belajar buat utbk, yang nunggu snmptn, aku berharap kita semua dapat melewatinya dengan baik dan juga mendapat hasil yang sesuai dengan apa yang kita inginkan. Semangat semua-!♡;in;[];[];[];0;0;4;[];[];https://twitter.com/ttvnttsthetic/status/1373598038808162304;FALSE;;0;;;;;;;;[];;;;
1.3736E+18;1.37358E+18;2021-03-21 18:20:14 SE Asia Standard Time;21/03/2021;18:20:14;700;1.25113E+18;kimnctjungwoo;wtb pc baekhyun exodus m jungwoo 1st player hehet;;@myfirstdaisies Bismillah, buat kakak² yg lagi nunggu pengumuman, semangat, ya, tetap berdoa. Semoga lulus, kalian hebat udah berusaha dan sabar sejauh ini. Pasti susah ya karena sekolah online tapi nilai harus besar. Dan kalaupun besok ada yang ga keter;in;[];[];[];0;1;1;[];[];https://twitter.com/kimnctjungwoo/status/1373595301982834689;FALSE;;0;;;;;;;;[{'screen_name': 'myfirstdaisies', 'name': 'al ⚡️ia', 'id': '1331952225132810241'}];;;;
1.37358E+18;1.36997E+18;2021-03-21 17:34:05 SE Asia Standard Time;21/03/2021;17:34:05;700;1.17287E+18;nyamnyam112;☾ Araiiiii🍓;;Moots-🍓  Maaf aku belum bisa jbjb, dan kemungkinan bakal jarang on di Twitter. Besok aku ada ujian sekolah dan pengumuman seleksi ptn minta doanya ya moots semoga diberikan jalan yang terbaik 🙏 Semangat menjalani hari, tetap jaga kesehatan ya. See u👋  https://t.co/CRd8kjLryx;in;[];[];['https://pbs.twimg.com/tweet_video_thumb/Ew_zFB2VEA0AYhR.jpg'];1;0;4;[];[];https://twitter.com/Nyamnyam112/status/1373583688353599492;FALSE;;1;https://pbs.twimg.com/tweet_video_thumb/Ew_zFB2VEA0AYhR.jpg;;;;;;;[];;;;
1.37356E+18;1.37356E+18;2021-03-21 16:02:13 SE Asia Standard Time;21/03/2021;16:02:13;700;1.35395E+18;bukiinakoo;Buki-!!ヽ(｡◕o◕｡)ﾉ.;;—Disuatu pagi yang cerah di sekolah NELOFREJO semua peserta didik datang dengan senyum manis dan semangat nya yang menggebu-gebu. Semua nya nampak baik-baik saja untuk saat ini.;in;[];[];[];1;0;0;[];[];https://twitter.com/bukiinakoo/status/1373560568045469697;FALSE;;0;;;;;;;;[];;;;
1.37356E+18;1.37356E+18;2021-03-21 15:44:24 SE Asia Standard Time;21/03/2021;15:44:24;700;1.21604E+18;adionooo;mang;;Smanda Big Family x Dasa Owners Family. Mamang serasa nostalgia waktu SMA bisa bertemu sahabat dari beberapa SMA di Bandar Lampung. Mereka datang ke Sekolah Rakyat Busa Pustaka untuk menyemangati adik-adiknya agar terus semangat belajar. Terima kasih dan semoga sukses selalu 💙  https://t.co/WEUglyg19D;in;[];[];[];0;1;8;[];[];https://twitter.com/adionooo/status/1373556082803572740;FALSE;;1;https://pbs.twimg.com/ext_tw_video_thumb/1373555972656881664/pu/img/3LU2RajhjwvoBpWL.jpg;;;;;;;[];;;;
1.37355E+18;1.37354E+18;2021-03-21 15:05:25 SE Asia Standard Time;21/03/2021;15:05:25;700;1.36921E+18;tbzericsohnz;ERIC.;;➤ Tujuan MOS adalah:  1. Mengenali potensi diri siswa baru. 2. Membantu siswa baru beradaptasi dengan lingkungan sekolah dan sekitarnya, antara lain terhadap aspek keamanan, fasilitas umum, dan sarana prasarana sekolah 3. Menumbuhkan motivasi, semangat, dan cara belajar efektif.;in;[];[];[];1;0;0;[];[];https://twitter.com/tbzericsohnz/status/1373546273182126081;FALSE;;0;;;;;;;;[];;;;
1.37353E+18;1.37353E+18;2021-03-21 13:57:07 SE Asia Standard Time;21/03/2021;13:57:07;700;1.28843E+18;bayarlahh;mirip jojo;;@schfess Aamiin, tapi nanti pas ijo, hype dikamu aja yaa, sama kasih pihak sekolah utk pendataan, tahun lalu aku pernah jadi kalian, dan seneng banget, cuma kan dilain sisi, kita punya teman yang gabisa ngerasain si ijo snm itu, perlu berjuang sedikit lag;in;[];[];[];0;0;4;[];[];https://twitter.com/bayarlahh/status/1373529086161608705;FALSE;;0;;;;;;;;[{'screen_name': 'schfess', 'name': 'LATAH = BLOCK‼️', 'id': '1201673806156161025'}];;;;
1.37353E+18;1.37353E+18;2021-03-21 13:50:21 SE Asia Standard Time;21/03/2021;13:50:21;700;1.09498E+18;letysiapage;matcha 💚💚💚;;"Jadi inget 3 tahun yg lalu dapat jalur SNMPTN dari pihak sekolah jadinya gak belajar buat SBMPTN. Pas pengumuman SNMPTN malah gak lolos dong :""). Tapi Puji Tuhan malah lolos SBMPTN 😁. Buat semuanya tetap semangat dan jangan putus asa ya! 💪💪💪";in;[];[];[];1;0;2;[];[];https://twitter.com/letysiapage/status/1373527380950544385;FALSE;;0;;;;;;;;[];;;;
1.37353E+18;1.37258E+18;2021-03-21 13:46:15 SE Asia Standard Time;21/03/2021;13:46:15;700;1.22819E+18;nattanpt;Nat||◺◊◿;;@koordinatjaem bell... semangat belajar nya bulan depan kita US bareng moga nanti dapet nilai yg sama sama bagus dan bisa masuk ke sekolah yg kita mau, hayuk belajar bareng˃ᴗ˂;in;[];[];[];1;0;0;[];[];https://twitter.com/Nattanpt/status/1373526349235642368;FALSE;;0;;;;;;;;[{'screen_name': 'koordinatjaem', 'name': 'ஒвєℓℓ↺JJ DAY 📌STREAM HOT SAUCE', 'id': '1106062615522873346'}];;;;
1.3735E+18;1.3735E+18;2021-03-21 11:47:44 SE Asia Standard Time;21/03/2021;11:47:44;700;1.33469E+18;gedeemartha1;Gedeemartha;;SEMANGAT !!! Buat besok yang menunggu hasil SNMPTN serta UTBK dan Ujian Sekolah guys 😁🙌 !!! #utbk2021;in;[];[];[];0;0;1;['utbk2021'];[];https://twitter.com/Gedeemartha1/status/1373496522936000515;FALSE;;0;;;;;;;;[];;;;
1.37349E+18;1.37348E+18;2021-03-21 11:32:28 SE Asia Standard Time;21/03/2021;11:32:28;700;1.11965E+18;dulceetutile;SIMBOLON, SHARGA.;;"ㅤ  Sharga angguk-angguk. ""Kalau Meysha udah sembuh, udah pulang, bisa main dan sekolah lagi. Bisa jalan-jalan lagi. Bisa ketemu Kakak lagi, nanti kita main! Mau?""  Meysha tersenyum lebar, mengangguk semangat. ""Akak janji mau main nanti sama aku kalau aku udah sembuh?!""  ㅤ";in;[];[];[];1;0;0;[];[];https://twitter.com/dulceetutile/status/1373492683495284736;FALSE;;0;;;;;;;;[];;;;
1.37349E+18;1.37347E+18;2021-03-21 11:04:39 SE Asia Standard Time;21/03/2021;11:04:39;700;822926118;aameethyyst;Lord Voldermae 🌙;;Keistimewaan sekolah ini adalah daripada semangat murid yang ingin belajar. Dapat dilihat mereka ada rasa nak belajar dan rasa utk memperbaiki diri ✨  Pengurusan sekolah juga amat baik. Warga sekolah sangat-sangat suka membantu.;in;[];[];[];1;0;0;[];[];https://twitter.com/aameethyyst/status/1373485684351062018;FALSE;;0;;;;;;;;[];;;;
1.37347E+18;1.37345E+18;2021-03-21 09:57:54 SE Asia Standard Time;21/03/2021;09:57:54;700;1.31628E+18;plotsnthoughts;Plots and Thoughts;;@nectariettes selain saran temen-temen yg lain, yg bikin aku mulai ketagihan belajar waktu pas goal ambisnya jelas. aku pengen sekolah keluar negri pake beasiswa jadi pas tau syarat nilainya, dan jenis test masuknya, lebih semangat buat ngejar target skor;in;[];[];[];1;0;0;[];[];https://twitter.com/plotsnthoughts/status/1373468883101786115;FALSE;;0;;;;;;;;[];;;;
1.37345E+18;1.37314E+18;2021-03-21 08:52:56 SE Asia Standard Time;21/03/2021;08:52:56;700;1.24589E+18;notyxurtype;Haejin, 류.;;@2nvisible Syukurlah kalau begitu. Memangnya kau punya salah pada mereka sampai-sampai perlu menebus maaf?  Iya betul, sudah sekolah dan sedang semangat-semangatnya. Anak-anakmu apa juga sudah bersekolah?;in;[];[];[];0;0;0;[];[];https://twitter.com/notyxurtype/status/1373452535562838019;FALSE;;0;;;;;;;;[{'screen_name': '2nvisible', 'name': 'Kwon Hyunsik', 'id': '1372563004714196994'}];;;;
1.37343E+18;1.37343E+18;2021-03-21 07:21:29 SE Asia Standard Time;21/03/2021;07:21:29;700;1.28128E+18;onyourk__ny;nay ia bgtbgtbgttt;;buat kakak” kuliah, semangat kuliahnya!!! dan buat yg lagi sekolah &amp;;;;;;;;;;;;;;;;;;;;;;;;;
1.37343E+18;1.37343E+18;2021-03-21 07:13:30 SE Asia Standard Time;21/03/2021;07:13:30;700;1.3061E+18;yabaibies;log out | ICY❄️;;buat kls 3 yang lagi ujian sekolah ini dan itu semangat ya, terkhusus buat Abi adek kesayangan gue. GUE TAU LO MANTAU TWT GUE KAN AJG😇;in;[];[];[];0;0;0;[];[];https://twitter.com/yabaibies/status/1373427511451787264;FALSE;;0;;;;;;;;[];;;;
1.37337E+18;1.37334E+18;2021-03-21 03:37:57 SE Asia Standard Time;21/03/2021;03:37:57;700;1.31079E+18;onedaiy;ian;;@deboijeu Makasi banyak adek, makasi buat doa-doanya. Semoga doanya kembali ke kamu, semangat buat sekolah dan kegiatan osisnya. I love you ❤;in;[];[];[];1;0;1;[];[];https://twitter.com/onedaiy/status/1373373265180119040;FALSE;;0;;;;;;;;[{'screen_name': 'deboijeu', 'name': '🌷milla', 'id': '785246852157280256'}];;;;
1.37334E+18;1.37334E+18;2021-03-21 01:30:59 SE Asia Standard Time;21/03/2021;01:30:59;700;1.29406E+18;rajakelana_;Ray;;@utbkfess semangat korban renovasi rumah tetangga dan anak SD sekolah onlen!!!!;in;[];[];[];1;0;0;[];[];https://twitter.com/rajakelana_/status/1373341315673387008;FALSE;;0;;;;;;;;[{'screen_name': 'utbkfess', 'name': 'CEK PINNED YUK! — UTBKFESS ✨', 'id': '1241016981865693186'}];;;;
1.37332E+18;1.37332E+18;2021-03-21 00:20:00 SE Asia Standard Time;21/03/2021;00:20:00;700;1.29198E+18;lamourhyuck;ale;;@pristinewoo ivyy yaampun masih lama looh waktu kamu ke uni, emang sih sekolah harus fokus tapi jangan lu bebanin semuanya sekarang, nikmatin ajaa sekolahnya sambil dicari jurusan dan uni yang kira kira cocok sama lu sekalian latihan piano, all the good w;in;[];[];[];1;0;0;[];[];https://twitter.com/lamourhyuck/status/1373323453026115585;FALSE;;0;;;;;;;;[{'screen_name': 'pristinewoo', 'name': 'ivy 🥢', 'id': '1277289450830065665'}];;;;
1.37332E+18;1.37332E+18;2021-03-20 23:56:29 SE Asia Standard Time;20/03/2021;23:56:29;700;1.20167E+18;schfess;SCHFESS;;Sch! Boleh minta semangat ga, biar aku bisa tenang, fokus belajar? Aku lagi dapet banyak tekanan dari temen dan lingkungan sekolah aku :(;in;[];[];[];6;0;5;[];[];https://twitter.com/schfess/status/1373317533088976896;FALSE;;0;;;;;;;;[];;;;
1.3733E+18;1.37326E+18;2021-03-20 22:39:22 SE Asia Standard Time;20/03/2021;22:39:22;700;1.37055E+18;schonansmlsr;cimol;;"@subtanyarl Mas crush nder dia anak e lumayan bandel, suka minum"" dan suka ngegame. Waktu awal masuk first impression gue ke dia buruk banget soale dia di kelas cuma tidur kyk gk semangat sekolah gitu lesu. Nah pas awal masuk kan langsung pelajaran mtk-";in;[];[];[];1;0;0;[];[];https://twitter.com/schonansmlsr/status/1373298125520084999;FALSE;;0;;;;;;;;[{'screen_name': 'subtanyarl', 'name': 'DILARANG KIRIM 🔞 / REP OOT ‼', 'id': '1601089260'}];;;;
1.3733E+18;1.3733E+18;2021-03-20 22:36:50 SE Asia Standard Time;20/03/2021;22:36:50;700;1.09397E+18;joyouspink;syasya.;;!! disclaimer !!  aku dapet kisi-kisi ini dari sekolah aku dan di sekolah aku materi yang bakal di ujiankan itu gabungan dari kelas 7, 8, 9. aku gak tau di tempat kalian gimana, mungkin beda. :( tapi semoga membantu! semangat semuanyaaa.;in;[];[];[];1;14;74;[];[];https://twitter.com/joyouspink/status/1373297486685560837;FALSE;;0;;;;;;;;[];;;;
1.37329E+18;1.37329E+18;2021-03-20 22:11:50 SE Asia Standard Time;20/03/2021;22:11:50;700;1.18398E+18;eatspaghetti_;ajo;;@mutiarasipababi ya bener sih, dan bukannya kalo keterima snm mau ga mau harus ambil yg snm kan, kalo engga diambil kemungkinan sekolah bakal kena blacklist. setau aku sih gitu. semangat wa, pasti kamu dapetin apa yg kamu mau;in;[];[];[];1;0;0;[];[];https://twitter.com/eatspaghetti_/status/1373291195183423489;FALSE;;0;;;;;;;;[{'screen_name': 'mutiarasipababi', 'name': '-wawa-', 'id': '1135142426903842816'}];;;;
1.37328E+18;1.37328E+18;2021-03-20 21:44:02 SE Asia Standard Time;20/03/2021;21:44:02;700;421787897;letskol;dojun²² 🌶 💾;;@schfess Ksn sama olim sekolah dulu kelas 10 waktu seleksi pertama padahal bener bener ngasal.. keterima peringkat 5 ;;;;;;;;;;;;;;;;;;;;;;;;;
1.37325E+18;1.37325E+18;2021-03-20 19:24:09 SE Asia Standard Time;20/03/2021;19:24:09;700;12331692;ershad;bhotay institute 🤘;;Dunia ini hanya permainan politik, dan itu justru membunuh potensi seseorang. Rocky Gerung yg menyerukan sekolah hanyalah stempel, bukanlah tanpa alasan. Ada semangat egalitarianisme yg hendak dibawanya. Ada semangat anti feodalisme demi dunia pendidikan yg lebih baik.;in;[];[];[];1;0;3;[];[];https://twitter.com/ershad/status/1373248996240584706;FALSE;;0;;;;;;;;[];;;;
1.37324E+18;1.37324E+18;2021-03-20 18:55:44 SE Asia Standard Time;20/03/2021;18:55:44;700;1.20635E+18;smkfess;SOAL JAM 19:00 - SMKFESS;;Haloo!! kalian udah dapet pengumuman ukom belum? tanggal berapa dan dapet praktik apa?? anw semangat ujian sekolah semuanyaa🥰 smk!;in;[];[];[];13;0;4;[];[];https://twitter.com/smkfess/status/1373241844885118976;FALSE;;0;;;;;;;;[];;;;
1.3732E+18;1.3732E+18;2021-03-20 16:11:26 SE Asia Standard Time;20/03/2021;16:11:26;700;1.36711E+18;wangangamu;ｓｔａｒｆａｌｌ 🌠;;@FWBESS Happy for you nder. Semangat ya studi pascanya. Semoga dimudahkan dan diberikan kelancaran. Doain bisa nyusul ngambil sekolah pasca 🙏🏻;in;[];[];[];0;0;0;[];[];https://twitter.com/wangangamu/status/1373200499684507656;FALSE;;0;;;;;;;;[{'screen_name': 'FWBESS', 'name': 'FRIENDS WITH BENEFITS!', 'id': '1298908543618183169'}];;;;
1.3732E+18;1.3732E+18;2021-03-20 16:10:10 SE Asia Standard Time;20/03/2021;16:10:10;700;1.22501E+18;johhsz;caa | kinda ia;;@kcishazen hei kei, walaupun kita ga deket dan jarang jbjb aku tau kok kamu mutual ku yang baik, jadi semangat yaa sekolah nya, semangat terusss😊💖;in;[];[];[];0;1;1;[];[];https://twitter.com/johhsz/status/1373200180380635145;FALSE;;0;;;;;;;;[{'screen_name': 'kcishazen', 'name': 'ًmisha', 'id': '1297561159806009345'}];;;;
1.3732E+18;1.3732E+18;2021-03-20 16:08:55 SE Asia Standard Time;20/03/2021;16:08:55;700;1.27022E+18;yerift99;YyEeRrIi PwEeTtyY;;Disekolahnya, ia anak yang biasa-biasa saja. Walaupun sering telat dan dimarahin guru karena mempunyai pengetahuan bahasa inggris yg standar. Tapi, itu tidak membuatnya patah semangat. Karena sekolah adalah jalan ninjanya menghindari kebawelan mamanya.;in;[];[];[];0;0;0;[];[];https://twitter.com/YERIFT99/status/1373199864343846914;FALSE;;0;;;;;;;;[];;;;
1.37315E+18;1.37315E+18;2021-03-20 13:00:23 SE Asia Standard Time;20/03/2021;13:00:23;700;1.09857E+18;hobieepie;𝐠𝐞𝐥 ඞ 天使 🖤 ⁷;;@taekookberryy kak anin sama ayahnya makasih, aku jg lg stres banget mikirin sma dmn krn ku liat anak2 sekolah lain tinggi2 banget dan pada tua2 banget cmn abis baca ini jd semangat lagi. kak anin semangat y!;in;[];[];[];0;0;0;[];[];https://twitter.com/hobieepie/status/1373152419287166980;FALSE;;0;;;;;;;;[{'screen_name': 'taekookberryy', 'name': 'anin ⁷ | kinda ia', 'id': '1195001429846458369'}];;;;
1.37315E+18;1.37311E+18;2021-03-20 12:33:18 SE Asia Standard Time;20/03/2021;12:33:18;700;1.25136E+18;bacotpride;yosel;;@schfess sbnrnya ini mirip kalo misalkan smp masi daftar sma ga si?? sekolah ya ga terlalu peduli lu tes sma hr apa krn ini bisa dibilang kebutuhan pribadi, tp semangat nderr kalo kamu ngatur waktu dengan baik dan udh persiapan PASTI BISAA;in;[];[];[];0;0;0;[];[];https://twitter.com/bacotpride/status/1373145604029698056;FALSE;;0;;;;;;;;[{'screen_name': 'schfess', 'name': 'LATAH = BLOCK‼️', 'id': '1201673806156161025'}];;;;
1.37314E+18;1.37295E+18;2021-03-20 12:23:43 SE Asia Standard Time;20/03/2021;12:23:43;700;1.02732E+18;0x1ikihu;爱⁷🧈;;@Juliddikit @cherrycolada2 @handa_kunaru @aakucakepbgtt @tanyainrl gpp nder, sekolah aja sumpah. nimba ilmu setinggi”nya. perempuan itu berhak buat sekolah tinggi” dan berkarir. kita jadiin diri kita “berkelas” karna kalo kita berpendidikan bakal ;in;[];[];[];2;0;3;[];[];https://twitter.com/0X1IKIHU/status/1373143191281537026;FALSE;;0;;;;;;;;[{'screen_name': 'Juliddikit', 'name': 'Ambis²²|KEBUT MATERI PRODUKTIF|REST', 'id': '1276762253241356291'}, {'screen_name': 'cherrycolada2', 'name': 'rosa 💗 ENFP', 'id': '1264553431529779201'}, {'screen_name': 'aakucakepbgtt', 'name': 'anak bapa yanto`jrg on', 'id': '1319308671768117249'}, {'screen_name': 'tanyainrl', 'name': 'DILARANG KIRIM 🔞 / REP OOT ‼', 'id': '949201977874907136'}];;;;
1.37313E+18;1.37281E+18;2021-03-20 11:22:08 SE Asia Standard Time;20/03/2021;11:22:08;700;1.3384E+18;ordurebezari;shut up, meg;;@subtanyarl Masih jauh lebih baik punya atap milik sendiri, nder. Dulu ortuku mulai dr rumah begini jg bahkan lebi parah temboknya blm jadi blm diplester, lantai baru plesteran. Temenku tetep main ke rumah ga masalah rame2 malah! Yuk semangat sekolah dan ;in;[];[];[];0;0;1;[];[];https://twitter.com/ordurebezari/status/1373127694032891906;FALSE;;0;;;;;;;;[{'screen_name': 'subtanyarl', 'name': 'DILARANG KIRIM 🔞 / REP OOT ‼', 'id': '1601089260'}];;;;
1.37312E+18;1.37311E+18;2021-03-20 10:53:29 SE Asia Standard Time;20/03/2021;10:53:29;700;1.3272E+18;xxy_yzzz;pipupipu;;@redpetalsx @sbmptnfess ilang semangat belajar dan tugas sekolah yang menumpuk adalah kombinasi yang tidak cocok😭;in;[];[];[];0;0;1;[];[];https://twitter.com/xxy_yzzz/status/1373120484389183490;FALSE;;0;;;;;;;;[{'screen_name': 'redpetalsx', 'name': '𝐵𝑒𝑒', 'id': '1271297806758604800'}, {'screen_name': 'sbmptnfess', 'name': 'ON—SBMPTNFESS ✨', 'id': '1205629250423779328'}];;;;
1.37312E+18;1.37312E+18;2021-03-20 10:44:56 SE Asia Standard Time;20/03/2021;10:44:56;700;1.35898E+18;smkmuhlarangan;SMK Muh Larangan;;Selamat dan semangat mengerjakan ujian sekolah bagi siswa kelas XII.  #ujiansekolah #smkmuhlar #staysave #stayhealthy  https://t.co/dq0uLCIdlm;in;[];[];['https://pbs.twimg.com/media/Ew5L1YwUYAMneIv.jpg'];0;0;0;['ujiansekolah', 'smkmuhlar', 'staysave', 'stayhealthy'];[];https://twitter.com/smkmuhlarangan/status/1373118333269151747;FALSE;;1;https://pbs.twimg.com/media/Ew5L1YwUYAMneIv.jpg;;;;;;;[];;;;
